#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primates" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:primates" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.primates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primates" name="distribution" x="@birthRate.t:primates">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
0	-4.983395635053545	NaN	-4.983395635053545	NaN	1.4507711293012	-4.983395635053545	1.0
1000	-16.600298245709702	NaN	-16.600298245709702	NaN	3.4485691206160953	-16.600298245709702	0.5123963607651841
2000	-23.258917159131546	NaN	-23.258917159131546	NaN	6.589832779351173	-23.258917159131546	0.588528689049184
3000	-5.6371057131876885	NaN	-5.6371057131876885	NaN	1.0049882012069626	-5.6371057131876885	1.0387664498293308
4000	-11.217815840335874	NaN	-11.217815840335874	NaN	1.8699178549590356	-11.217815840335874	1.139263578403053
5000	-14.257171183119675	NaN	-14.257171183119675	NaN	2.1348944807101207	-14.257171183119675	0.7177566464987493
6000	-6.886842356346192	NaN	-6.886842356346192	NaN	1.3581196576363819	-6.886842356346192	1.8561966413446107
7000	12.19783392529055	NaN	12.19783392529055	NaN	0.3372901260511977	12.19783392529055	8.512955164047256
8000	11.483608524850998	NaN	11.483608524850998	NaN	0.2998077793571349	11.483608524850998	5.734007251149331
9000	-1.42096169699535	NaN	-1.42096169699535	NaN	0.7758569659180159	-1.42096169699535	2.574623335509406
10000	15.109589431864135	NaN	15.109589431864135	NaN	0.2125755550380308	15.109589431864135	9.227362984821937
11000	19.088586379648895	NaN	19.088586379648895	NaN	0.14442852474006238	19.088586379648895	20.89889321198953
12000	32.595228999228695	NaN	32.595228999228695	NaN	0.0402636252844207	32.595228999228695	53.49999345501632
13000	25.906354652266238	NaN	25.906354652266238	NaN	0.10013673084629858	25.906354652266238	42.95645487234783
14000	25.40519185235339	NaN	25.40519185235339	NaN	0.07249870144197969	25.40519185235339	27.433557687696158
15000	29.629630089114777	NaN	29.629630089114777	NaN	0.052598742358443744	29.629630089114777	27.134932360602782
16000	34.62206454952195	NaN	34.62206454952195	NaN	0.027846188097973838	34.62206454952195	42.70995934448941
17000	46.25508069243358	NaN	46.25508069243358	NaN	0.009695087161215983	46.25508069243358	133.53943372211154
18000	49.87244763886952	NaN	49.87244763886952	NaN	0.006780020298016477	49.87244763886952	512.0354202190825
19000	65.32581069687512	NaN	65.32581069687512	NaN	0.001650476846754808	65.32581069687512	1341.6772440243685
20000	61.8564321760351	NaN	61.8564321760351	NaN	0.0017998808608156037	61.8564321760351	505.40459789860216
21000	53.82614890158248	NaN	53.82614890158248	NaN	0.007152151465777509	53.82614890158248	432.01586889528465
22000	61.14273795149651	NaN	61.14273795149651	NaN	0.002163219141477144	61.14273795149651	456.8368309913479
23000	60.42101087454091	NaN	60.42101087454091	NaN	0.004284795245483086	60.42101087454091	546.189724544312
24000	48.012169657695125	NaN	48.012169657695125	NaN	0.008863055217136062	48.012169657695125	180.13483890983755
25000	64.606004276394	NaN	64.606004276394	NaN	0.002651500787139373	64.606004276394	622.4735171200066
26000	63.02686104327531	NaN	63.02686104327531	NaN	0.0022423631152650382	63.02686104327531	579.7012260228016
27000	76.69621464992575	NaN	76.69621464992575	NaN	6.611943634693185E-4	76.69621464992575	2923.6427980407216
28000	77.05280095343788	NaN	77.05280095343788	NaN	8.832962496698714E-4	77.05280095343788	2283.435603129774
29000	93.8309513574133	NaN	93.8309513574133	NaN	1.0871334338380934E-4	93.8309513574133	9051.22347004465
30000	98.57797729289828	NaN	98.57797729289828	NaN	9.271992129952657E-5	98.57797729289828	23255.28512073113
31000	104.02726426769367	NaN	104.02726426769367	NaN	6.514874833147961E-5	104.02726426769367	50095.22196194323
32000	112.80389631332389	NaN	112.80389631332389	NaN	3.078644153562867E-5	112.80389631332389	110003.53268789103
33000	122.01417755207511	NaN	122.01417755207511	NaN	9.69283767722975E-6	122.01417755207511	125703.14847094545
34000	95.69857329990302	NaN	95.69857329990302	NaN	1.2891651493354255E-4	95.69857329990302	14928.286450258724
35000	95.94271242185987	NaN	95.94271242185987	NaN	1.1834983687342691E-4	95.94271242185987	17873.831115330577
36000	113.51521240996115	NaN	113.51521240996115	NaN	2.4551498730408052E-5	113.51521240996115	70706.05238098354
37000	134.2488978841967	NaN	134.2488978841967	NaN	3.1438466832163986E-6	134.2488978841967	361614.62650288193
38000	129.17171695860466	NaN	129.17171695860466	NaN	6.507437287869691E-6	129.17171695860466	334792.30887574726
39000	156.393872313146	NaN	156.393872313146	NaN	3.910570309148061E-7	156.393872313146	5476537.810556364
40000	166.65477028820297	NaN	166.65477028820297	NaN	1.9450895862571144E-7	166.65477028820297	1.582530827688295E7
41000	159.85013740038065	NaN	159.85013740038065	NaN	3.9173722561686633E-7	159.85013740038065	6099880.495374538
42000	168.59243316555535	NaN	168.59243316555535	NaN	1.8536282070453662E-7	168.59243316555535	1.5807071394304598E7
43000	186.41109047434304	NaN	186.41109047434304	NaN	3.7059068731937035E-8	186.41109047434304	7.71139648297189E7
44000	209.59533296359632	NaN	209.59533296359632	NaN	5.33536167078843E-9	209.59533296359632	4.996822998255865E8
45000	214.40437296774402	NaN	214.40437296774402	NaN	2.091845675501163E-9	214.40437296774402	6.777192446702467E8
46000	206.34582249106433	NaN	206.34582249106433	NaN	3.652175592487232E-9	206.34582249106433	4.665030610686016E8
47000	220.78727603657026	NaN	220.78727603657026	NaN	1.6138337678863333E-9	220.78727603657026	9.625134497199378E8
48000	228.80336960038946	NaN	228.80336960038946	NaN	7.105524482234591E-10	228.80336960038946	3.565423971899587E9
